MODEL,OA_DATE,ITEM_CODE,QTY,UNIT_PRICE,BASIC_VALUE,ITEM_DESCRIPTION
ACR SPARES,2023-09-11,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-11,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-11,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-09-11,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-11,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-11,085.00.003.50.,30.0,3600.0,108000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-12,085.00.003.50.,1.0,3600.0,3600.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,085.00.003.50.,30.0,3600.0,108000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,085.00.003.50.,69.0,3600.0,248400.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-12,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-12,993.00.311.00.,75.0,93.0,6975.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-13,085.00.003.50.,26.0,3600.0,93600.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-13,084.19.001.50.,1.0,2975.0,2975.0,GASKET SET KC4
ACR SPARES,2023-09-13,082.04.030.50.,14.0,1509.0,21126.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-13,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-13,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-13,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2023-09-13,085.00.003.50.,13.0,3600.0,46800.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-13,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-13,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-13,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-13,082.03.110.50.,11.0,2944.0,32384.0,PISTON KC/KCX
ACR SPARES,2023-09-13,085.00.003.50.,20.0,3600.0,72000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-13,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-13,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-13,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-14,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-14,082.03.110.50.,30.0,2944.0,88320.0,PISTON KC/KCX
ACR SPARES,2023-09-14,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-09-14,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-15,082.03.110.50.,2.0,1853.0,3706.0,PISTON KC/KCX
ACR SPARES,2023-09-15,082.04.030.50.,4.0,950.0,3800.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-16,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-16,085.00.003.50.,75.0,3600.0,270000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-16,085.00.003.50.,50.0,3600.0,180000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-16,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-18,336.40.401.50.,5.0,6408.0,32040.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-18,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-18,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-18,082.03.110.50.,7.0,2944.0,20608.0,PISTON KC/KCX
ACR SPARES,2023-09-18,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-18,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-19,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-19,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-09-19,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-19,993.00.311.00.,50.0,93.0,4650.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-19,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2023-09-19,085.00.003.50.,20.0,3600.0,72000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-19,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-19,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,144.0,1509.0,217296.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,58.0,6408.0,371664.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,085.00.003.50.,21.0,3600.0,75600.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-20,082.04.030.50.,58.0,1509.0,87522.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,082.03.110.50.,75.0,2944.0,220800.0,PISTON KC/KCX
ACR SPARES,2023-09-20,993.00.311.00.,193.0,93.0,17949.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-20,082.03.110.50.,139.0,2944.0,409216.0,PISTON KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,195.0,6408.0,1249560.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,7.0,6408.0,44856.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,082.08.000.50.,7.0,6137.0,42959.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,085.00.003.50.,25.0,3600.0,90000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-20,085.00.003.50.,39.0,3600.0,140400.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-20,082.08.000.50.,16.0,6137.0,98192.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,40.0,6408.0,256320.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,085.00.003.50.,33.0,3600.0,118800.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-20,082.03.110.50.,31.0,2944.0,91264.0,PISTON KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,29.0,1509.0,43761.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,336.40.401.50.,14.0,6408.0,89712.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,19.0,1509.0,28671.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-20,082.08.000.50.,21.0,6137.0,128877.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-21,085.00.003.50.,40.0,3600.0,144000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-22,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-22,082.03.110.50.,25.0,2944.0,73600.0,PISTON KC/KCX
ACR SPARES,2023-09-22,336.40.401.50.,25.0,6408.0,160200.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-22,085.00.003.50.,25.0,3600.0,90000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-22,084.19.001.50.,3.0,2975.0,8925.0,GASKET SET KC4
ACR SPARES,2023-09-22,085.00.003.50.,10.0,3600.0,36000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-23,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-09-25,085.00.003.50.,25.0,3600.0,90000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-26,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,10.0,2944.0,29440.0,PISTON KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,20.0,6408.0,128160.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,082.08.000.50.,12.0,6137.0,73644.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,36.0,2944.0,105984.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,25.0,1509.0,37725.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,30.0,1509.0,45270.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,19.0,1509.0,28671.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,36.0,6408.0,230688.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,336.40.401.50.,7.0,6408.0,44856.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-26,082.03.110.50.,7.0,2944.0,20608.0,PISTON KC/KCX
ACR SPARES,2023-09-26,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-26,085.00.003.50.,70.0,3600.0,252000.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-26,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-26,993.00.311.00.,30.0,93.0,2790.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-27,993.00.311.00.,100.0,93.0,9300.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,36.0,1509.0,54324.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,12.0,6408.0,76896.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,11.0,2944.0,32384.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,8.0,6137.0,49096.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,24.0,6408.0,153792.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,24.0,2944.0,70656.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,24.0,1509.0,36216.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,36.0,2944.0,105984.0,PISTON KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,36.0,6408.0,230688.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,12.0,2944.0,35328.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,085.00.003.50.,22.0,3600.0,79200.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-27,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-27,082.03.110.50.,15.0,2944.0,44160.0,PISTON KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,40.0,1509.0,60360.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-27,082.04.030.50.,35.0,1509.0,52815.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-28,082.04.030.50.,9.0,1509.0,13581.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-28,082.08.000.50.,2.0,6137.0,12274.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-28,993.00.311.00.,6.0,93.0,558.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-28,336.40.401.50.,10.0,6408.0,64080.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-28,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-28,082.08.000.50.,3.0,6137.0,18411.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-28,993.00.311.00.,4.0,93.0,372.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,20.0,1509.0,30180.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,55.0,93.0,5115.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,18.0,6408.0,115344.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,11.0,93.0,1023.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,9.0,2944.0,26496.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,14.0,1509.0,21126.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,9.0,2944.0,26496.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,9.0,2944.0,26496.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,8.0,2944.0,23552.0,PISTON KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,6.0,6408.0,38448.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,10.0,1509.0,15090.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,11.0,6408.0,70488.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,38.0,1509.0,57342.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,26.0,2944.0,76544.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,8.0,6408.0,51264.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,10.0,93.0,930.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,24.0,93.0,2232.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,11.0,6408.0,70488.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,6.0,1509.0,9054.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,085.00.003.50.,33.0,3600.0,118800.0,"KIRLOSKAR ADVANTAGE OIL, 20 LTR DRUM"
ACR SPARES,2023-09-29,082.03.110.50.,26.0,2944.0,76544.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,1.0,2944.0,2944.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,10.0,6137.0,61370.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,4.0,2944.0,11776.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,5.0,6137.0,30685.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,24.0,93.0,2232.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,12.0,1509.0,18108.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,55.0,93.0,5115.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,54.0,93.0,5022.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,15.0,6408.0,96120.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,11.0,2944.0,32384.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,082.08.000.50.,6.0,6137.0,36822.0,SHAFT SEAL ASSEMBLY KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,11.0,6408.0,70488.0,CYLINDER LINER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,9.0,2944.0,26496.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,5.0,2944.0,14720.0,PISTON KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,24.0,93.0,2232.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,26.0,2944.0,76544.0,PISTON KC/KCX
ACR SPARES,2023-09-29,993.00.311.00.,55.0,93.0,5115.0,GASKET SUCT STRAINER & SIDE COVER KC/KCX
ACR SPARES,2023-09-29,082.03.110.50.,20.0,2944.0,58880.0,PISTON KC/KCX
ACR SPARES,2023-09-29,082.04.030.50.,15.0,1509.0,22635.0,BEARING BUSH BIG END CON ROD KC/KCX
ACR SPARES,2023-09-29,336.40.401.50.,17.0,6408.0,108936.0,CYLINDER LINER KC/KCX
